id,name,host_id,host_name,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,availability_365
1538489467775020032,Central Park NYC Loft Fast Wifi 1st Floor,18057505,Michael,Manhattan,East Harlem,Entire home/apt,200.0,2.0,11,334
1538497583422779904,Rove Travel | Bond Place | Luxury NoHo Duplex,502657573,Rove Travel,Manhattan,NoHo,Entire home/apt,1178.0,30.0,1,100
1538500531915620096,Central Park Garden | Private Backyard | Sleeps 6,18057505,Michael,Manhattan,East Harlem,Entire home/apt,284.0,1.0,14,291
1538519598445299968,Hosted NYC Private Room | Near I-95 & Subway 2Â·5Â·6,474713533,Elida,Bronx,Parkchester,Private room,124.0,1.0,0,150
1538527041242639872,Lovely Bedroom in Bushwick,543456429,Kristina,Brooklyn,Bushwick,Private room,90.0,30.0,0,365
1542900724907610112,Transformative NY Stay For Solo Women Travelers,671521283,Now Now NoHo,Manhattan,NoHo,Private room,267.0,1.0,6,90
1542922826428280064,Charming NYC Room â€” Walk Everywhere,726520387,,Manhattan,Lower East Side,Private room,89.0,30.0,0,364
1542925395234540032,Whole 2BR | Washer&Dryer | 30 Days Min,322199612,Dmitrij,Manhattan,Hell's Kitchen,Entire home/apt,253.0,30.0,1,296
1542927507812999936,"Kixby, Lux Queen",726530894,,Manhattan,Midtown,Private room,319.0,1.0,0,365
1542927507814609920,"Kixby, Lux King",726530894,,Manhattan,Midtown,Private room,319.0,1.0,1,357
1542927720911520000,"Kixby, Lux Queen Queen",726530894,,Manhattan,Midtown,Private room,319.0,1.0,3,365
1542937107773070080,"Charming, Spacious Room in Sunlit Brooklyn Duplex",24793027,Mengna,Brooklyn,Bedford-Stuyvesant,Private room,160.0,2.0,14,149
1542948237108310016,"Comfy, Charming Room in Sunlit Brooklyn Duplex",24793027,Mengna,Brooklyn,Bedford-Stuyvesant,Private room,126.0,2.0,11,101
1542972679232209920,RoveTravel | Elk Terrace | Home w/Private Terrace,17775359,Rove Travel,Manhattan,West Village,Entire home/apt,2269.0,30.0,0,205
1542995546796869888,*LuXE & TREnDY* 2BR 1BA | Heart of Lower Manhattan,694254699,LuxLiving NYC,Manhattan,Chinatown,Entire home/apt,109.0,60.0,0,163
1543009955698350080,Luxury Prime Brooklyn Loft | 10 mins to Manhattan,9610732,Petra,Brooklyn,Williamsburg,Entire home/apt,206.0,30.0,0,365
1543048263687790080,1 bed and 1bath in BK A and C Train,438634584,Latif,Brooklyn,Crown Heights,Entire home/apt,109.0,30.0,1,365
1543096915586040064,Luxury Garden Suite with Private Bath,721901995,Ryan,Brooklyn,Bushwick,Private room,91.0,30.0,0,364
1543141113944549888,Garden Private Bedroom w Bath/ 3 min to J train,721901995,Ryan,Brooklyn,Bushwick,Private room,68.0,30.0,0,286
1543427903931770112,Spacious 1-Bedroom Hudson Yards,565439590,Robert,Manhattan,Chelsea,Entire home/apt,200.0,30.0,1,77
1543455319016329984,"Naturally lit, Midtown 1BR nr Central Park",30283594,Global Luxury Suites,Manhattan,Hell's Kitchen,Entire home/apt,310.0,30.0,0,364
1543458124456869888,A few blocks from Central Park! Pet-friendly 1BR,30283594,Global Luxury Suites,Manhattan,Hell's Kitchen,Entire home/apt,310.0,30.0,0,364
1543578822934400000,Columbus Circle Whole 3BR | High Ceilings,322199612,Dmitrij,Manhattan,Hell's Kitchen,Entire home/apt,236.0,30.0,0,335
1543644045580110080,Warm and Welcoming 3BR Home in Brooklyn,161496324,Keyshanna,Brooklyn,Brownsville,Entire home/apt,241.0,30.0,0,365
1543683559947079936,"M Social Hotel New York Downtown, Deluxe king c...",726701186,,Manhattan,Financial District,Private room,649.0,1.0,15,21
1543683560819950080,"M Social Hotel New York Downtown, Deluxe 2 quee...",726701186,,Manhattan,Financial District,Private room,639.0,1.0,3,32
1543684184891279872,"M Social Hotel New York Downtown, Corner king j...",726701186,,Manhattan,Financial District,Private room,639.0,1.0,5,34
1543687586408069888,"M Social Hotel New York Times Square, Social Ci...",726702167,,Manhattan,Theater District,Private room,296.0,1.0,6,75
1543688219621850112,"M Social Hotel New York Times Square, Social Su...",726702167,,Manhattan,Theater District,Private room,296.0,1.0,0,80
1543688591446350080,"M Social Hotel New York Times Square, Social Su...",726702167,,Manhattan,Theater District,Private room,413.0,1.0,0,77
1543688604125959936,"M Social Hotel New York Times Square, Social De...",726702167,,Manhattan,Theater District,Private room,179.0,1.0,2,73
1543689010278909952,"M Social Hotel New York Times Square, Social Pr...",726702167,,Manhattan,Theater District,Private room,314.0,1.0,0,59
1543689364309590016,"M Social Hotel New York Times Square, Social Pr...",726702167,,Manhattan,Theater District,Private room,179.0,1.0,1,84
1543744094706439936,Room in the Heart of New York,726520387,,Manhattan,Lower East Side,Private room,92.0,30.0,0,257
1543767789023350016,Bright & Cozy Spacious 2BR steps to JFK,726703427,Vernon,Queens,Springfield Gardens,Private room,202.0,30.0,0,318
1544135640617189888,Luxury Uptown Manhattan Brownstone,36069865,David,Manhattan,East Harlem,Entire home/apt,300.0,30.0,0,178
1542825555455239936,Bright Studio with Elevator and Laundry,206952308,Daria,Manhattan,Murray Hill,Entire home/apt,140.0,30.0,0,365
1545138058110119936,JFK Room 6,594783954,Aj,Queens,Springfield Gardens,Private room,92.0,1.0,3,348
1545174651052999936,Cozy Comfort,343942531,Susan,Brooklyn,Canarsie,Entire home/apt,118.0,30.0,0,363
1545206525340049920,Chinatown dream,141204792,Elijah,Manhattan,Chinatown,Entire home/apt,203.0,30.0,0,365
1545218863435120128,King Bedroom in Williamsburg Townhouse,109474,Steven And Emily,Brooklyn,Williamsburg,Private room,348.0,30.0,0,263
1545676567053550080,Private room LT,594783954,Aj,Queens,Springfield Gardens,Private room,64.0,30.0,0,365
1545724299816189952,"Hotel 1080, Queen with twin",709566929,,Brooklyn,Bedford-Stuyvesant,Private room,159.0,1.0,49,78
1545724299874909952,"Hotel 1080, Double queen",709566929,,Brooklyn,Bedford-Stuyvesant,Private room,159.0,1.0,1,65
1545774289764059904,Hidden Gem BK,726833432,Cherestal Holdings,Brooklyn,Bedford-Stuyvesant,Entire home/apt,85.0,30.0,1,344
1545780467549210112,Cozy and Charming Bedroom with 2 Shared Bathrooms,715867162,Chu,Queens,Astoria,Private room,144.0,4.0,6,337
1545866479354010112,Specious 1BR Apartment â€” Walk to Subway & Malls,703185657,Syed,Queens,Rego Park,Entire home/apt,165.0,30.0,0,365
1545939958091539968,"Quiet, Cozy & Relaxing Private Single Room in NYC",727186987,Mike,Queens,Sunnyside,Private room,78.0,1.0,3,147
1546047545724260096,"Spacious 2 bedroom in Queens, NY with yard",727213436,Kamla,Queens,Briarwood,Entire home/apt,150.0,31.0,1,334
1546364443745779968,Prime West Village Studio with Large Private Deck,27969098,Liam,Manhattan,West Village,Entire home/apt,218.0,30.0,0,92
1546457738552989952,Williamsburg Apartment Steps from L Train,20435647,Mette,Brooklyn,Williamsburg,Entire home/apt,145.0,30.0,1,188
1546599239028219904,"æ³•æ‹‰ç››è¿‘bus, close to all. Safe& quiet. Female only",530052602,Xenia,Queens,Flushing,Private room,47.0,30.0,2,340
1546604695103170048,45 West 81st 1 bedroom,51501835,Jeniffer,Manhattan,Upper West Side,Entire home/apt,199.0,30.0,0,365
1546611977937159936,Close to all. Safe/quiet. Female only. Bus nearby,530052602,Xenia,Queens,Flushing,Private room,62.0,30.0,0,320
1546619360842400000,Safe & quiet bedroom. Female only. Buses nearby,530052602,Xenia,Queens,Flushing,Private room,54.0,30.0,1,346
1546652767347350016,Brooklyn 2BD Cozy Stay,11670417,Gloria,Brooklyn,Canarsie,Private room,359.0,30.0,0,365
1546700763958569984,RADDE 1 - Large Queen Size Room + Private Bathroom,406193264,Manuel,Brooklyn,Bedford-Stuyvesant,Private room,67.0,30.0,1,279
1546737616968260096,Great location! Great Room!,52774242,Luis,Bronx,Longwood,Private room,80.0,30.0,0,364
1546777564794409984,Stylish and Quiet 1BR in The Heart of Manhattan,61712262,Ehsun,Manhattan,Theater District,Entire home/apt,243.0,30.0,0,202
1547148998709199872,East Williamsburg 4 Bed Home with a Separate Suite,667181872,Haci,Brooklyn,Williamsburg,Entire home/apt,414.0,1.0,3,270
1547215021265430016,Heart of Brooklyn | Comfy & Connected,205225528,Julius,Brooklyn,Cypress Hills,Private room,54.0,31.0,0,179
1547218210806840064,Home in Jamacia New York centrally located.,390089294,Traverse,Queens,Springfield Gardens,Entire home/apt,191.0,31.0,0,152
1547255619833789952,Welcome/Bienvenu! Sunrise Room,5240836,Nora,Bronx,Concourse,Private room,343.0,6.0,0,89
1547262972901710080,Rove Travel | Westmont | Timeless Midtown Apt,17775359,Rove Travel,Manhattan,Hell's Kitchen,Entire home/apt,1008.0,30.0,0,286
1547281047380029952,Welcome/Bienvenu! Private Suite,5240836,Nora,Bronx,Concourse,Private room,137.0,2.0,4,231
1547283836326490112,Bright Murray Hill 1BR near UN w/ River Views,2867137,Raphael,Manhattan,Murray Hill,Entire home/apt,260.0,30.0,0,347
1547297573520790016,"Stylish Bedroom near Parks, Columbia, Hudson River",546493148,Kristina,Manhattan,Upper West Side,Private room,58.0,30.0,0,365
1547307143172110080,UWS Private Room |  Gym Access,546493148,Kristina,Manhattan,Upper West Side,Private room,58.0,30.0,0,365
1547316215468989952,"ArtHouse Hotel New York City, Penthouse",727534791,,Manhattan,Upper West Side,Private room,314.0,1.0,0,279
1544240785813580032,"Millennium Hotel Broadway Times Square, Accessi...",726809828,,Manhattan,Theater District,Private room,239.0,1.0,1,68
1544241381610469888,"Millennium Hotel Broadway Times Square, Deluxe ...",726809828,,Manhattan,Theater District,Private room,239.0,1.0,1,72
1544241809504770048,"Millennium Hotel Broadway Times Square, Standar...",726809828,,Manhattan,Theater District,Private room,239.0,1.0,4,77
1544242021202870016,"Millennium Hotel Broadway Times Square, Standar...",726809828,,Manhattan,Theater District,Private room,239.0,1.0,4,72
1544242029077850112,"Millennium Hotel Broadway Times Square, Standar...",726809828,,Manhattan,Theater District,Private room,239.0,1.0,5,72
1544287366277710080,Rove Travel | Freeman 303 | 1BR Condo w/ Amenities,502657573,Rove Travel,Manhattan,Lower East Side,Entire home/apt,263.0,30.0,0,355
1544296778775719936,Rove Travel | Freeman 1101 | Studio w/ Amenities,502657573,Rove Travel,Manhattan,Lower East Side,Entire home/apt,262.0,30.0,0,269
1544302188728809984,"Romer Hell's Kitchen, Deluxe Two Queen Beds",726826184,,Manhattan,Hell's Kitchen,Private room,309.0,1.0,4,363
1544302188750949888,"Romer Hell's Kitchen, Deluxe King",726826184,,Manhattan,Hell's Kitchen,Private room,309.0,1.0,5,364
1544302497233989888,"Romer Hell's Kitchen, One Bedroom King Suite",726826184,,Manhattan,Hell's Kitchen,Private room,309.0,1.0,0,338
1544312392844610048,"Royalton Park Avenue, Superior Queen",726828779,,Manhattan,Midtown,Private room,341.0,1.0,7,176
1544312393138419968,"Royalton Park Avenue, Manhattan Suite",726828779,,Manhattan,Midtown,Private room,233.0,1.0,1,141
1544314693898429952,Rove Travel | Freeman 903 | 1BR Condo w/ Amenities,502657573,Rove Travel,Manhattan,Lower East Side,Entire home/apt,403.0,30.0,0,291
1544329261243140096,Rove Travel | Freeman 401 | Studio w/ Amenities,502657573,Rove Travel,Manhattan,Lower East Side,Entire home/apt,239.0,30.0,0,269
1544330321680819968,Rove Travel | Freeman 701 | Studio w/ Amenities,502657573,Rove Travel,Manhattan,Lower East Side,Entire home/apt,260.0,30.0,0,282
1544333060541270016,Rove Travel | Freeman 801 | Studio w/ Amenities,502657573,Rove Travel,Manhattan,Lower East Side,Entire home/apt,204.0,30.0,0,113
1544334884319170048,Rove Travel | Freeman 901 | Studio w/ Amenities,502657573,Rove Travel,Manhattan,Lower East Side,Entire home/apt,283.0,30.0,0,236
1544335224642769920,Rove Travel | Freeman 1001 | Studio w/ Amenities,502657573,Rove Travel,Manhattan,Lower East Side,Entire home/apt,262.0,30.0,0,269
1544336672797629952,Rove Travel | Freeman 1201 | Studio w/ Amenities,502657573,Rove Travel,Manhattan,Lower East Side,Entire home/apt,211.0,30.0,0,304
1544343129576839936,Rove Travel | Freeman 203 | 1BR Condo w/ Amenities,502657573,Rove Travel,Manhattan,Lower East Side,Entire home/apt,259.0,30.0,0,320
1544343246701779968,Rove Travel | Freeman 403 | 1BR Condo w/ Amenities,502657573,Rove Travel,Manhattan,Lower East Side,Entire home/apt,268.0,30.0,0,316
1544344580897430016,Rove Travel | Freeman 503 | 1BR Condo w/ Amenities,502657573,Rove Travel,Manhattan,Lower East Side,Entire home/apt,300.0,30.0,0,334
1544345427438680064,Rove Travel | Freeman 803 | 1BR Condo w/ Amenities,502657573,Rove Travel,Manhattan,Lower East Side,Entire home/apt,326.0,30.0,0,163
1544361898114259968,"The Knickerbocker Hotel, Selected by hotel",726840919,,Manhattan,Theater District,Private room,379.0,1.0,2,72
1544379239683760128,One bedroom basement,260396179,Beni,Staten Island,Tompkinsville,Entire home/apt,70.0,30.0,0,179
1544385234815640064,Restful retreat with glowing Times Square views,726846020,,Manhattan,Theater District,Private room,329.0,1.0,1,32
1544385235823539968,Overlooks one of the worldâ€™s most iconic scenes,726846020,,Manhattan,Theater District,Private room,329.0,1.0,2,35
1544385584082119936,Your sanctuary from the bustle of Broadway,726846020,,Manhattan,Theater District,Private room,329.0,1.0,0,35
1544385777073289984,Spacious suite with Times Square views,726846020,,Manhattan,Theater District,Private room,329.0,1.0,1,36
1544395411912199936,"Westgate New York Grand Central, Luxe Queen",726848132,,Manhattan,Murray Hill,Private room,193.0,1.0,3,300
1544429595910350080,Chic 1 bedroom apartment colombus circle,362278060,Michelle,Manhattan,Hell's Kitchen,Entire home/apt,183.0,30.0,0,183
1544981539576250112,A Gemâ€¢Pet friendlyâ€¢spaciousâ€¢ easy parking/transit,726956264,Johanna Y,Bronx,Morris Park,Private room,251.0,2.0,1,200
1544996535899510016,Brand New 2 BR 1st Floor Apt in Rosedale Home,485946841,Aderanti,Queens,Rosedale,Entire home/apt,130.0,30.0,1,290
1545071328547699968,Williamsburg Gem! Extremely Central & Modern,1992020,Brandon,Brooklyn,Williamsburg,Entire home/apt,230.0,30.0,0,123
1548968918051040000,Amazing Vibe 1Br/Union Square/ e Scooter,539975511,Inga,Manhattan,Chelsea,Entire home/apt,232.0,30.0,0,271
1548970698195830016,Chelsea Vibes 1Br / e-Scooter,539975511,Inga,Manhattan,Chelsea,Entire home/apt,312.0,30.0,0,328
1548972803082929920,Chelsea Vibes 1Bedroom / e-Scooter,539975511,Inga,Manhattan,Chelsea,Entire home/apt,284.0,30.0,0,292
1549197870087450112,UES Manhattan Room #2 in Shared Apartment,702300893,Goran,Manhattan,Upper East Side,Private room,94.0,30.0,1,248
1549209710159709952,"Aka Central Park, Studio deluxe - accessible",726207836,,Manhattan,Midtown,Private room,654.0,1.0,0,257
1549209710354299904,"Aka Central Park, Studio deluxe",726207836,,Manhattan,Midtown,Private room,654.0,1.0,0,258
1549209829227699968,"Aka Central Park, Studio premium",726207836,,Manhattan,Midtown,Private room,654.0,1.0,0,260
1549209832350589952,"Aka Central Park, Studio platinum",726207836,,Manhattan,Midtown,Private room,654.0,1.0,0,261
1549209927432719872,"Aka Central Park, One bedroom deluxe suite - ac...",726207836,,Manhattan,Midtown,Private room,606.0,1.0,0,250
1549209939951869952,"Aka Central Park, One bedroom deluxe suite",726207836,,Manhattan,Midtown,Private room,732.0,1.0,0,254
1549210026068819968,"Aka Central Park, One bedroom premium suite",726207836,,Manhattan,Midtown,Private room,654.0,1.0,0,259
1549210036074599936,"Aka Central Park, One bedroom platinum suite",726207836,,Manhattan,Midtown,Private room,732.0,1.0,0,254
1549210124468740096,"Aka Central Park, One bedroom sky suite",726207836,,Manhattan,Midtown,Private room,610.0,1.0,0,11
1549310207010030080,Vintage Theme Apt! - JMZ Train!,284337887,Eibhlin,Brooklyn,Williamsburg,Private room,42.0,30.0,0,289
1549512951478129920,Upscale 1BR & 1BTH near Empire State Building,504878421,Karan,Manhattan,Theater District,Entire home/apt,263.0,30.0,0,300
1549556716467180032,Sunny Female shared room â€“ Walk to Subway!,303156931,SharedEasy,Brooklyn,Bedford-Stuyvesant,Shared room,40.0,30.0,0,365
1549650915214119936,Howard Beach Getaway,728088153,Brianna,Queens,Howard Beach,Private room,166.0,1.0,5,99
1549671505963689984,Queens village,487282954,Jormam Steven,Queens,Queens Village,Entire home/apt,158.0,30.0,0,365
1549759065773009920,Cozy spare bedroom Queen BED! Crown Heights BK,2539635,Nora,Brooklyn,Crown Heights,Private room,73.0,30.0,0,365
1549923981992630016,Room with Balcony and Private Bathroom,35616021,Begum,Brooklyn,Bedford-Stuyvesant,Private room,206.0,1.0,5,29
1549977304385329920,Dowtown vibes in The Bronx. Home away from home.,28530189,Anthony,Bronx,Morris Heights,Entire home/apt,123.0,30.0,0,365
1550213654908930048,"2 Bdrm Affordable, Student-friendly bunkbed rooms",342223816,Sasha,Bronx,Fordham,Entire home/apt,149.0,30.0,1,365
1550709062490680064,Spacious Primary Bedroom with Walk-In Closet,26269647,Stephanie,Brooklyn,Bedford-Stuyvesant,Private room,51.0,30.0,0,258
1550798540398459904,Entire luxury apartment with city views!,69416494,Anna,Brooklyn,Fort Greene,Entire home/apt,169.0,30.0,0,256
1550811701247600128,Charming Brooklyn Apartment with Private Balcony,206738564,Kristyn,Brooklyn,Bedford-Stuyvesant,Entire home/apt,140.0,30.0,1,320
1550830739273840128,The Family Spot,492711196,Eric,Manhattan,Midtown,Entire home/apt,406.0,30.0,0,365
1550900224438820096,Private bedroom in the shared apt,435219428,Olga,Manhattan,Upper West Side,Private room,55.0,30.0,0,365
1550908719117760000,Charming 2bed 1bath - 1 roomie,435219428,Olga,Manhattan,Morningside Heights,Private room,63.0,30.0,0,87
1550930782952509952,Serenity,73109774,Amina,Brooklyn,Greenpoint,Entire home/apt,175.0,30.0,0,331
1551005071189659904,"Nu Hotel, Selected by hotel",728399644,,Brooklyn,Boerum Hill,Private room,159.0,1.0,25,94
1551125000414200064,"B-Cozy room near JFK, LaGuardia, Jackson height",723408014,Sonia,Queens,East Elmhurst,Private room,86.0,1.0,7,70
1551346502888450048,Prime NoMad Stay with Balcony + Free Breakfast,721510598,Lex Hotel NYC,Manhattan,Kips Bay,Private room,340.0,1.0,0,352
1551563635989769984,Private Room near Maimonides Medical center&D line,5853457,Qingming,Brooklyn,Borough Park,Private room,51.0,30.0,0,273
1551857707771000064,Newly Renovated 1 bedroom apartment.,115925782,Kimba,Brooklyn,Flatlands,Entire home/apt,107.0,30.0,0,321
1551875314363099904,Two bedroom apartment loft style,115925782,Kimba,Queens,Rosedale,Entire home/apt,112.0,30.0,0,362
1551882790551640064,"Modern, Clean Room w/ Private Bath",465758982,Jessi,Brooklyn,East New York,Private room,120.0,1.0,17,319
1551891234387389952,"Modern, Clean Room w/ Dedicated Bath",465758982,Jessi,Brooklyn,East New York,Private room,117.0,1.0,17,324
